model_id,bbh_acc,math_acc,musr_acc,mmlu_pro_acc,bbh_sub_boolean_expressions,bbh_sub_causal_judgement,bbh_sub_date_understanding,bbh_sub_logical_deduction_five_objects,bbh_sub_logical_deduction_seven_objects,bbh_sub_logical_deduction_three_objects,bbh_sub_navigate,bbh_sub_object_counting,bbh_sub_penguins_in_a_table,bbh_sub_web_of_lies,score_variance,label
Jimmy19991222/llama-3-8b-instruct-gapo-v2-bert_f1-beta10-gamma0.3-lr1.0e-6-scale-log,0.4924492275646589,0.0543806646525679,0.3994708994708995,0.3657746010638298,0.78,0.6096256684491979,0.496,0.384,0.412,0.56,0.668,0.344,0.4589041095890411,0.464,0.0272218677206978,0
CultriX/Qwen2.5-14B-Hyper,0.6484985245617081,0.343655589123867,0.4894179894179894,0.5374002659574468,0.872,0.6363636363636364,0.672,0.62,0.584,0.92,0.72,0.5,0.7054794520547946,0.54,0.0145312381981958,0
bamec66557/MISCHIEVOUS-12B-Mix_0.2v,0.5412254816872071,0.1261329305135951,0.4153439153439153,0.3662732712765957,0.84,0.5935828877005348,0.668,0.464,0.444,0.728,0.64,0.388,0.541095890410959,0.512,0.0229246345040607,0
Youlln/ECE-PRYMMAL-0.5B-FT-V3-MUSR,0.3015101544870682,0.0241691842900302,0.365079365079365,0.1644780585106383,0.536,0.4598930481283422,0.296,0.184,0.136,0.36,0.42,0.2,0.2534246575342466,0.504,0.0174927054646846,0
TinyLlama/TinyLlama-1.1B-Chat-v0.5,0.3067175837528207,0.0037764350453172,0.365079365079365,0.1096243351063829,0.464,0.5347593582887701,0.16,0.236,0.144,0.344,0.436,0.124,0.2260273972602739,0.492,0.021855400341824,1
MaziyarPanahi/calme-2.2-phi3-4b,0.5505988543655616,0.1450151057401812,0.3968253968253968,0.3813996010638298,0.852,0.6310160427807486,0.552,0.532,0.488,0.796,0.62,0.34,0.5136986301369864,0.524,0.0214631966500322,0
JayHyeon/Qwen_0.5-DPOP_1e-7-3ep_0alp_5lam,0.3174796042353758,0.0407854984894259,0.328042328042328,0.15625,0.748,0.4598930481283422,0.252,0.22,0.168,0.332,0.58,0.1,0.2465753424657534,0.524,0.0148820290484738,0
zelk12/MT2-Gen7-gemma-2-9B,0.6068390904356883,0.1019637462235649,0.4193121693121693,0.4311003989361702,0.856,0.6256684491978609,0.6,0.544,0.552,0.828,0.668,0.324,0.6095890410958904,0.516,0.0333772255775573,0
INSAIT-Institute/BgGPT-Gemma-2-27B-IT-v1.0,0.2876236764450616,0.0,0.3571428571428571,0.116688829787234,0.46,0.5187165775401069,0.192,0.192,0.148,0.32,0.42,0.0,0.2328767123287671,0.488,0.0207069880238212,0
mlabonne/BigQwen2.5-Echo-47B-Instruct,0.6099635479951397,0.4380664652567976,0.4113756613756614,0.4734042553191489,0.816,0.6524064171122995,0.616,0.648,0.6,0.92,0.76,0.356,0.6712328767123288,0.624,0.0115257217879109,1
Daemontatox/Zirel-7B-Math,0.5419198055893074,0.1978851963746223,0.4788359788359788,0.4237034574468085,0.868,0.5508021390374331,0.516,0.484,0.452,0.704,0.644,0.38,0.5821917808219178,0.588,0.0182494864141151,1
Daemontatox/Mini_QwQ,0.5530289880229127,0.4191842900302114,0.4682539682539682,0.437250664893617,0.836,0.5882352941176471,0.564,0.536,0.488,0.692,0.66,0.432,0.547945205479452,0.56,0.0081314090689354,1
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-3ep_0alp_0lam,0.311751432043048,0.0400302114803625,0.3306878306878307,0.1574966755319149,0.744,0.4705882352941176,0.236,0.184,0.16,0.34,0.58,0.108,0.2808219178082192,0.516,0.01496916674129,0
TIGER-Lab/AceCoder-Qwen2.5-7B-Ins-Rule,0.5377538621767054,0.4992447129909365,0.3968253968253968,0.4321808510638298,0.86,0.5294117647058824,0.568,0.492,0.48,0.768,0.684,0.336,0.5684931506849316,0.572,0.00851200500203,1
UCLA-AGI/Llama-3-Instruct-8B-SPPO-Iter1,0.5045998958514147,0.1148036253776435,0.3558201058201058,0.37109375,0.816,0.6096256684491979,0.464,0.36,0.452,0.548,0.624,0.38,0.5205479452054794,0.468,0.0206953551692721,0
stabilityai/stablelm-2-1_6b,0.3351848637389342,0.0075528700906344,0.3875661375661375,0.1463597074468085,0.576,0.5668449197860963,0.236,0.224,0.172,0.376,0.44,0.236,0.1917808219178082,0.48,0.0231449814323301,1
CultriX/Qwen2.5-14B-Wernickev3,0.6165596250650929,0.3542296072507553,0.4708994708994709,0.515126329787234,0.904,0.6310160427807486,0.656,0.66,0.604,0.892,0.652,0.392,0.6438356164383562,0.592,0.0120761629077057,1
Sakalti/ultiima-32B,0.7003992362437077,0.4962235649546828,0.4986772486772486,0.5910073138297872,0.932,0.6737967914438503,0.752,0.712,0.672,0.964,0.752,0.472,0.7945205479452054,0.696,0.0142649353001012,1
zelk12/MT2-Gen4-gemma-2-9B,0.6085749001909391,0.2235649546827794,0.4113756613756614,0.4320977393617021,0.848,0.6363636363636364,0.6,0.556,0.564,0.828,0.66,0.308,0.6164383561643836,0.52,0.0196643593496812,0
TencentARC/Mistral_Pro_8B_v0.1,0.4516576983162645,0.0566465256797583,0.4232804232804232,0.2765126329787234,0.78,0.5775401069518716,0.468,0.36,0.316,0.528,0.556,0.4,0.3767123287671233,0.508,0.0245838231241613,1
ontocord/wide_3b-stage1_shuf_sample1_jsonl-pretrained,0.2956084013192154,0.0166163141993957,0.3624338624338624,0.1140292553191489,0.536,0.5133689839572193,0.172,0.18,0.148,0.34,0.42,0.084,0.2808219178082192,0.516,0.0200743676216017,1
bamec66557/mergekit-ties-sinbkow,0.50512063877799,0.1450151057401812,0.4034391534391534,0.3602892287234042,0.796,0.6256684491978609,0.62,0.448,0.432,0.664,0.672,0.328,0.5547945205479452,0.496,0.0174776579233068,0
Ahdoot/StructuredThinker-v0.3-MoreStructure,0.4813400451310536,0.290785498489426,0.4153439153439153,0.3610372340425531,0.812,0.5721925133689839,0.496,0.436,0.368,0.668,0.636,0.372,0.5068493150684932,0.528,0.0065339526260122,1
NousResearch/Yarn-Solar-10b-32k,0.4971359139038361,0.0302114803625377,0.414021164021164,0.3272107712765957,0.792,0.5828877005347594,0.484,0.376,0.448,0.544,0.452,0.372,0.4315068493150685,0.488,0.0310943261878889,0
mlabonne/Meta-Llama-3.1-8B-Instruct-abliterated,0.4851588265926054,0.0687311178247734,0.3637566137566138,0.3503158244680851,0.804,0.5721925133689839,0.46,0.408,0.424,0.488,0.596,0.352,0.547945205479452,0.424,0.0240294544477795,0
huihui-ai/DeepSeek-R1-Distill-Qwen-14B-abliterated-v2,0.3462940461725395,0.2205438066465256,0.4682539682539682,0.1914893617021276,0.46,0.5187165775401069,0.264,0.244,0.208,0.524,0.42,0.072,0.2465753424657534,0.488,0.0122786800720997,1
bamec66557/VICIOUS_MESH-12B_Razor,0.5426141294914077,0.1299093655589124,0.4087301587301587,0.3668550531914893,0.844,0.5882352941176471,0.676,0.464,0.444,0.732,0.644,0.38,0.541095890410959,0.504,0.0224785343551642,0
Nitral-AI/Hathor_Stable-v0.2-L3-8B,0.526471098767575,0.1049848942598187,0.376984126984127,0.3695977393617021,0.768,0.6149732620320856,0.48,0.408,0.436,0.6,0.608,0.412,0.5273972602739726,0.476,0.0237049966067588,0
T145/ZEUS-8B-V2-abliterated,0.5099809060926922,0.2114803625377643,0.3902116402116402,0.3824800531914893,0.824,0.6042780748663101,0.432,0.336,0.276,0.56,0.656,0.308,0.5068493150684932,0.532,0.0120442560041609,0
hotmailuser/FalconSlerp3-10B,0.6047561187293873,0.2273413897280966,0.4021164021164021,0.4323470744680851,0.872,0.6631016042780749,0.608,0.62,0.564,0.84,0.664,0.452,0.5753424657534246,0.5,0.019234282996182,0
JayHyeon/Qwen2.5-0.5B-SFT,0.3098420413122721,0.0271903323262839,0.3386243386243386,0.1673038563829787,0.484,0.4545454545454545,0.224,0.232,0.152,0.348,0.58,0.208,0.2465753424657534,0.488,0.0163571158802734,0
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-6-1ep_0alp_5lam,0.3256379100850546,0.0453172205438066,0.3346560846560846,0.1569980053191489,0.752,0.481283422459893,0.268,0.212,0.164,0.364,0.58,0.128,0.2328767123287671,0.516,0.0154068060624874,0
jebish7/Llama-3-Nanda-10B-Chat,0.4938378753688596,0.0558912386706948,0.4351851851851852,0.3156582446808511,0.78,0.6310160427807486,0.54,0.372,0.368,0.56,0.62,0.46,0.4726027397260274,0.492,0.0284033278988787,0
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-6-3ep_1alp_0lam,0.3313660822773824,0.0430513595166163,0.332010582010582,0.1567486702127659,0.732,0.481283422459893,0.364,0.208,0.164,0.384,0.58,0.148,0.2602739726027397,0.516,0.0155503054425606,0
jaspionjader/Kosmos-EVAA-TSN-v21-8B,0.5229994792570735,0.1193353474320241,0.4338624338624338,0.3816489361702128,0.788,0.6256684491978609,0.456,0.436,0.456,0.632,0.588,0.48,0.4520547945205479,0.56,0.0231320088699295,0
ibm-granite/granite-3.1-1b-a400m-instruct,0.3252907481340045,0.0453172205438066,0.3293650793650793,0.1216755319148936,0.572,0.5187165775401069,0.172,0.188,0.144,0.336,0.572,0.18,0.2191780821917808,0.532,0.0158326899693543,1
allknowingroger/Qwenslerp3-14B,0.6498871723659086,0.4463746223564954,0.4669312169312169,0.5394780585106383,0.86,0.6417112299465241,0.684,0.62,0.624,0.904,0.7,0.492,0.6986301369863014,0.616,0.0108797977157884,1
DoppelReflEx/MN-12B-FoxFrame2-test,0.5459121680263843,0.1404833836858006,0.4246031746031746,0.3568816489361702,0.832,0.6310160427807486,0.64,0.516,0.504,0.7,0.636,0.368,0.5342465753424658,0.504,0.0222335427103352,1
pints-ai/1.5-Pints-16K-v0.1,0.309494879361222,0.0143504531722054,0.3571428571428571,0.1118683510638298,0.472,0.5187165775401069,0.184,0.208,0.164,0.336,0.448,0.036,0.2397260273972602,0.524,0.0200074095856746,1
xukp20/Llama-3-8B-Instruct-SPPO-score-Iter3_gp_2b-table-0.001,0.4865474743968061,0.0891238670694864,0.3624338624338624,0.3671043882978723,0.792,0.5508021390374331,0.44,0.4,0.444,0.544,0.56,0.344,0.547945205479452,0.488,0.0220809430167499,0
LeroyDyer/_Spydaz_Web_AI_AGI_R1_Math_Teacher,0.4794306544002777,0.0543806646525679,0.5211640211640212,0.2956283244680851,0.812,0.5882352941176471,0.4,0.464,0.336,0.596,0.584,0.356,0.410958904109589,0.48,0.0344786611276745,1
jaspionjader/test-12,0.5335879187641035,0.1080060422960725,0.4246031746031746,0.3935339095744681,0.792,0.6042780748663101,0.476,0.44,0.428,0.612,0.552,0.484,0.4657534246575342,0.524,0.0251344162077249,0
GalrionSoftworks/MagnusIntellectus-12B-v1,0.5282069085228259,0.0649546827794562,0.4417989417989418,0.3420877659574468,0.86,0.6737967914438503,0.592,0.42,0.4,0.636,0.528,0.392,0.547945205479452,0.496,0.03105841230779,1
bunnycore/Qwen2.5-7B-MixStock-V0.1,0.5445235202221836,0.3172205438066465,0.4404761904761904,0.4256150265957447,0.804,0.5989304812834224,0.568,0.548,0.52,0.8,0.672,0.404,0.5821917808219178,0.5,0.0099520542464957,1
jaspionjader/Kosmos-EVAA-v7-8B,0.5311577851067523,0.1336858006042296,0.4166666666666667,0.3835605053191489,0.812,0.6203208556149733,0.46,0.448,0.46,0.66,0.56,0.488,0.4931506849315068,0.488,0.0217722712309607,0
Sakalti/SJT-0.5B,0.3291095295955563,0.0521148036253776,0.3187830687830688,0.1890791223404255,0.6,0.481283422459893,0.352,0.208,0.152,0.332,0.58,0.28,0.2602739726027397,0.56,0.0131868219095031,0
EpistemeAI/ReasoningCore-3B-RE1-V2B,0.4155528554070474,0.107250755287009,0.3439153439153439,0.2672872340425531,0.764,0.5561497326203209,0.476,0.328,0.24,0.484,0.556,0.416,0.3082191780821918,0.488,0.0131983248693954,0
DoppelReflEx/MiniusLight-24B-test,0.6320083318868253,0.0256797583081571,0.4087301587301587,0.5182014627659575,0.864,0.6096256684491979,0.8,0.6,0.58,0.9,0.724,0.436,0.6301369863013698,0.488,0.0521383496909865,0
Triangle104/Llama3.1-cc-Lit-8b,0.3825724700572817,0.0030211480362537,0.3849206349206349,0.3004488031914893,0.672,0.5187165775401069,0.416,0.272,0.28,0.428,0.42,0.136,0.3356164383561644,0.488,0.0245357092727094,0
bunnycore/Phi-4-Stock-RP,0.6839090435688249,0.3413897280966767,0.4708994708994709,0.5316655585106383,0.94,0.6203208556149733,0.756,0.612,0.492,0.916,0.696,0.592,0.7465753424657534,0.6,0.0195837849939516,1
Goekdeniz-Guelmez/Josiefied-Qwen2.5-1.5B-Instruct-abliterated-v1,0.414858531504947,0.2084592145015106,0.3664021164021164,0.2782579787234042,0.848,0.5401069518716578,0.404,0.284,0.228,0.388,0.584,0.396,0.4726027397260274,0.496,0.0074112379199726,1
UCLA-AGI/Llama-3-Instruct-8B-SPPO-Iter3,0.5063357056066655,0.0959214501510574,0.365079365079365,0.3644448138297872,0.808,0.6042780748663101,0.444,0.4,0.464,0.592,0.628,0.36,0.541095890410959,0.448,0.0229879185625702,0
JayHyeon/Qwen2.5-0.5B-SFT-5e-5-2ep,0.3160909564311751,0.0377643504531722,0.335978835978836,0.1627327127659574,0.464,0.5187165775401069,0.26,0.204,0.176,0.356,0.444,0.208,0.2260273972602739,0.488,0.0151868466623474,0
jebish7/Llama-3.1-8B-Instruct,0.5084186773129665,0.154833836858006,0.3994708994708995,0.3777426861702128,0.816,0.5614973262032086,0.468,0.42,0.444,0.672,0.544,0.468,0.4246575342465753,0.508,0.0167996987648071,0
bamec66557/mergekit-model_stock-zdaysvi,0.5023433431695886,0.1351963746223565,0.4113756613756614,0.3688497340425531,0.816,0.6203208556149733,0.636,0.44,0.436,0.676,0.684,0.328,0.5273972602739726,0.488,0.0186791385307407,0
openai-community/gpt2-medium,0.3016837354625933,0.0075528700906344,0.3875661375661375,0.1181848404255319,0.46,0.5187165775401069,0.2,0.232,0.148,0.332,0.496,0.068,0.1986301369863013,0.488,0.0229908832495012,1
jaspionjader/bh-16,0.5773303245964242,0.1193353474320241,0.4153439153439153,0.3775764627659574,0.812,0.6256684491978609,0.544,0.496,0.452,0.668,0.488,0.588,0.5,0.464,0.0279445611119638,1
OpenAssistant/oasst-sft-1-pythia-12b,0.3129664988717237,0.0151057401812688,0.332010582010582,0.1112865691489361,0.56,0.5240641711229946,0.136,0.204,0.136,0.344,0.556,0.28,0.1301369863013698,0.552,0.0188472386934479,1
jaspionjader/bh-57,0.540878319736157,0.1261329305135951,0.4206349206349206,0.3896276595744681,0.812,0.5989304812834224,0.492,0.436,0.44,0.592,0.496,0.524,0.4931506849315068,0.448,0.0237658429011173,0
invisietch/Nimbus-Miqu-v0.1-70B,0.6011109182433605,0.0604229607250755,0.4126984126984127,0.3853058510638298,0.848,0.6096256684491979,0.544,0.52,0.524,0.78,0.64,0.416,0.4863013698630137,0.556,0.0379355051532283,0
StelleX/Vorisatex-7B-preview,0.3075854886304461,0.0287009063444108,0.4179894179894179,0.1166057180851063,0.624,0.5187165775401069,0.156,0.216,0.14,0.344,0.404,0.12,0.2260273972602739,0.452,0.0237646123485376,1
allura-org/MS-Meadowlark-22B,0.5118902968234681,0.1835347432024169,0.3835978835978836,0.382313829787234,0.524,0.5187165775401069,0.64,0.46,0.444,0.732,0.42,0.092,0.589041095890411,0.488,0.0141051995394625,0
EpistemeAI2/Fireball-MathMistral-Nemo-Base-2407-v2dpo,0.4289185905224787,0.0370090634441087,0.4021164021164021,0.1147772606382978,0.812,0.5989304812834224,0.532,0.392,0.316,0.504,0.64,0.328,0.4246575342465753,0.488,0.0297447352208851,1
PrimeIntellect/INTELLECT-1,0.2692240930394028,0.0,0.3743386243386243,0.1120345744680851,0.46,0.5187165775401069,0.136,0.156,0.132,0.336,0.42,0.012,0.2054794520547945,0.488,0.0213543952868051,1
xinchen9/Llama3.1_CoT_V1,0.4377712202742579,0.0332326283987915,0.4563492063492063,0.2805019946808511,0.764,0.5187165775401069,0.468,0.392,0.38,0.476,0.508,0.372,0.363013698630137,0.524,0.0288410543642978,0
Youlln/ECE-MIRAGE-1-15B,0.2959555632702655,0.0,0.3214285714285714,0.1109541223404255,0.46,0.5187165775401069,0.172,0.228,0.164,0.348,0.42,0.048,0.2876712328767123,0.488,0.0189726035947714,0
OpenBuddy/openbuddy-llama3.1-8b-v22.2-131k,0.496788751952786,0.1148036253776435,0.4074074074074074,0.3310339095744681,0.824,0.6096256684491979,0.416,0.348,0.372,0.5,0.556,0.528,0.547945205479452,0.48,0.0206500509921081,1
princeton-nlp/Llama-3-Instruct-8B-DPO-v0.2,0.5049470578024648,0.0898791540785498,0.3835978835978836,0.3769115691489361,0.792,0.5828877005347594,0.464,0.372,0.42,0.604,0.544,0.352,0.5,0.48,0.0237956039209949,0
jaspionjader/test-20,0.5311577851067523,0.1117824773413897,0.4246031746031746,0.3919547872340425,0.78,0.6149732620320856,0.484,0.44,0.428,0.616,0.548,0.488,0.4726027397260274,0.512,0.0245242123433206,0
anthracite-org/magnum-v4-22b,0.5453914250998091,0.2001510574018127,0.4404761904761904,0.3829787234042553,0.824,0.5882352941176471,0.584,0.512,0.524,0.672,0.444,0.384,0.5616438356164384,0.492,0.0165165838696967,1
TeeZee/DoubleBagel-57B-v1.0,0.3228606144766534,0.0098187311178247,0.4298941798941799,0.1477726063829787,0.616,0.5187165775401069,0.224,0.192,0.148,0.32,0.42,0.168,0.2328767123287671,0.488,0.0264185559889865,1
godlikehhd/alpaca_data_score_max_0.1_2600,0.4214546085749002,0.0989425981873111,0.3703703703703703,0.2923038563829787,0.804,0.5614973262032086,0.428,0.316,0.232,0.388,0.584,0.38,0.4726027397260274,0.592,0.0150330630893856,0
DreadPoor/Sellen-8B-model_stock,0.5223051553549731,0.1336858006042296,0.3955026455026455,0.3569647606382978,0.844,0.6203208556149733,0.46,0.428,0.416,0.6,0.484,0.472,0.4931506849315068,0.492,0.0208556270259647,1
Triangle104/Pans_Gutenbergum_V0.1,0.5518139211942371,0.1057401812688821,0.4523809523809524,0.3696808510638298,0.848,0.6256684491978609,0.676,0.452,0.52,0.764,0.64,0.388,0.5547945205479452,0.512,0.0278593084775846,0
Daemontatox/mini-Cogito-R1,0.3266793959382051,0.2749244712990936,0.3439153439153439,0.148188164893617,0.628,0.4866310160427807,0.232,0.192,0.18,0.404,0.516,0.312,0.184931506849315,0.504,0.005909232076138,1
facebook/opt-1.3b,0.3075854886304461,0.0090634441087613,0.3412698412698413,0.1107047872340425,0.46,0.5187165775401069,0.196,0.192,0.148,0.328,0.42,0.072,0.1780821917808219,0.484,0.019434914889901,1
llnYou/ECE-PRYMMAL-YL-3B-SLERP-V3,0.5457385870508592,0.1299093655589124,0.4351851851851852,0.4043384308510638,0.86,0.5668449197860963,0.556,0.524,0.428,0.732,0.64,0.36,0.4726027397260274,0.528,0.0245146244784525,0
allura-org/Teleut-7b,0.5120638777989932,0.2409365558912386,0.4629629629629629,0.4130651595744681,0.844,0.5882352941176471,0.56,0.504,0.444,0.764,0.468,0.388,0.5,0.516,0.0117554080198444,1
EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K,0.4879361222010068,0.120845921450151,0.3756613756613756,0.3543051861702128,0.812,0.5775401069518716,0.46,0.404,0.388,0.656,0.616,0.452,0.4589041095890411,0.532,0.0181428633219287,0
Supichi/BBAI_QWEEN_V000000_LUMEN_14B,0.2261760111091824,0.0,0.3439153439153439,0.1160239361702127,0.808,0.5187165775401069,0.064,0.088,0.08,0.068,0.42,0.068,0.1575342465753424,0.488,0.0170219446123357,0
euclaise/ReMask-3B,0.3492449227564659,0.0196374622356495,0.3333333333333333,0.135721409574468,0.532,0.481283422459893,0.372,0.208,0.14,0.376,0.58,0.248,0.3013698630136986,0.496,0.0197451261581366,1
T145/KRONOS-8B-V6,0.5014754382919632,0.2598187311178248,0.4113756613756614,0.3501496010638298,0.8,0.6096256684491979,0.484,0.392,0.444,0.572,0.564,0.444,0.5068493150684932,0.516,0.0098223857649179,1
sometimesanotion/Qwentinuum-14B-v013,0.606144766533588,0.370845921450151,0.5145502645502645,0.4990857712765957,0.78,0.6256684491978609,0.688,0.588,0.616,0.904,0.7,0.5,0.6575342465753424,0.472,0.0109698835702107,1
lemon07r/Gemma-2-Ataraxy-Advanced-9B,0.5884395070300296,0.1978851963746223,0.3756613756613756,0.4243683510638298,0.824,0.5935828877005348,0.576,0.58,0.556,0.824,0.7,0.304,0.5684931506849316,0.504,0.0201195117335608,0
pankajmathur/orca_mini_v9_6_1B-Instruct,0.3523693803159173,0.0770392749244713,0.3386243386243386,0.1808510638297872,0.636,0.5347593582887701,0.488,0.256,0.232,0.32,0.444,0.388,0.3219178082191781,0.488,0.0132895148919355,1
Minami-su/Amara-o2-7B-Qwen,0.5134525256031939,0.4086102719033233,0.376984126984127,0.4164727393617021,0.808,0.6256684491978609,0.576,0.492,0.464,0.724,0.652,0.12,0.5547945205479452,0.552,0.0080778341300135,1
allknowingroger/RogerMerge-7B-slerp,0.5137996875542441,0.0687311178247734,0.4312169312169312,0.3030252659574468,0.788,0.5935828877005348,0.472,0.484,0.44,0.688,0.628,0.32,0.4863013698630137,0.476,0.0287334549172916,1
Yuma42/KangalKhan-RawRuby-7B,0.4730081583058497,0.066465256797583,0.3941798941798942,0.3022772606382978,0.76,0.5882352941176471,0.492,0.456,0.42,0.632,0.44,0.32,0.4178082191780822,0.488,0.0233457972825646,0
ymcki/gemma-2-2b-ORPO-jpn-it-abliterated-18-merge,0.4120812358965457,0.0543806646525679,0.3505291005291005,0.24609375,0.68,0.5828877005347594,0.496,0.26,0.28,0.416,0.596,0.212,0.3904109589041096,0.556,0.0184791895523511,0
nbeerbower/Lyra4-Gutenberg2-12B,0.5321992709599028,0.1170694864048338,0.3968253968253968,0.3565492021276595,0.84,0.5989304812834224,0.644,0.448,0.448,0.704,0.624,0.38,0.5273972602739726,0.488,0.0227066226686661,0
lkoenig/BBAI_200_Gemma,0.3417809408088873,0.0,0.3624338624338624,0.1678856382978723,0.744,0.5721925133689839,0.2,0.188,0.172,0.436,0.448,0.116,0.2534246575342466,0.508,0.0220299562208187,0
jaspionjader/Kosmos-EVAA-v9-TitanFusion-Mix-8B,0.5525082450963374,0.1148036253776435,0.4351851851851852,0.3836436170212766,0.828,0.6256684491978609,0.472,0.452,0.448,0.684,0.5,0.52,0.4863013698630137,0.48,0.027119004359052,1
TTTXXX01/Mistral-7B-Base-SimPO2-5e-7,0.4301336573511543,0.0264350453172205,0.3597883597883597,0.2765957446808511,0.776,0.6042780748663101,0.484,0.38,0.348,0.508,0.576,0.3,0.3424657534246575,0.528,0.0233783873236601,0
MaziyarPanahi/Qwen2-7B-Instruct-v0.8,0.4612046519701441,0.1767371601208459,0.4285714285714285,0.3566323138297872,0.832,0.6149732620320856,0.464,0.444,0.288,0.524,0.572,0.356,0.4041095890410959,0.496,0.0128903320327999,1
sumink/bbhqwen,0.3365735115431348,0.0105740181268882,0.4338624338624338,0.1616522606382978,0.46,0.5240641711229946,0.312,0.28,0.188,0.416,0.58,0.26,0.2397260273972602,0.504,0.0264979352646691,1
sethuiyer/Llamazing-3.1-8B-Instruct,0.5287276514494011,0.0543806646525679,0.3968253968253968,0.3606216755319149,0.804,0.6310160427807486,0.528,0.472,0.476,0.632,0.612,0.504,0.4657534246575342,0.508,0.0302954339195075,0
JayHyeon/Qwen2.5-0.5B-Instruct-SFT-MDPO-1epoch_v1,0.3244228432563791,0.0566465256797583,0.3293650793650793,0.1575797872340425,0.612,0.4705882352941176,0.24,0.236,0.152,0.328,0.58,0.152,0.2671232876712329,0.512,0.0138818726432898,0
DreadPoor/Aspire_V2-8B-Model_Stock,0.5320256899843777,0.1759818731117824,0.3888888888888889,0.3696808510638298,0.84,0.6256684491978609,0.448,0.44,0.456,0.668,0.624,0.42,0.5205479452054794,0.516,0.0164782192799813,0
JayHyeon/Qwen_0.5-VIPO_5e-7-1ep_30vpo_const,0.3266793959382051,0.0740181268882175,0.3214285714285714,0.1633976063829787,0.728,0.4759358288770053,0.264,0.196,0.168,0.372,0.58,0.212,0.273972602739726,0.512,0.0120029472626094,0
